company,date,type,URL,text,total engagement,engagement rate,reactions,shares,comments
ERASE (US),"15 Mar, 2019 10:32",photo,https://www.facebook.com/1003344626383879/posts/2283127041738958/,"äóěSocial media is the primary method traffickers use to contact young people. They will look for those who show noticeable vulnerability through emotional neediness, low self-confidence and economic stress.äóť https://buff.ly/2u5NO6p",23,71.94244604,9,14,0
ERASE (US),"28 Jan, 2019 16:10",link,https://www.facebook.com/1003344626383879/posts/2214226111962385/,"äóěVictims are girls and young women, but increasingly they are also young boys,äóť said Thomas. äóěThey are not always from poor and impoverished backgrounds, and victims can come from the middle class or wealthy families. The three words that lead to this crime are greed, indifference and fear. This is a big industry, and the target is kids.äóť",23,74.69957778,12,11,0
ERASE (US),"12 Dec, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2145283895523274/,Law enforcement working to make a difference.,23,78.15154604,11,12,0
ERASE (US),"20 Nov, 2018 11:03",link,https://www.facebook.com/1003344626383879/posts/2112732012111796/,"""Under the law, survivors must show they were trafficked, that they aren't being trafficked anymore and that the crime was connected to their trafficking. Also, the crime can't be considered violent under the law.""",23,78.92930679,14,9,0
ERASE (US),"01 Oct, 2018 10:04",link,https://www.facebook.com/1003344626383879/posts/2044262972292034/,"äóěThe City of Atlanta is committed to ending human trafficking and are grateful for the resources provide by the Pathways to Freedom grant, which will help us achieve that goal,äóť Bottoms said.",23,81.3871196,13,10,0
ERASE (US),"12 Sep, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2022251727826492/,"äóěThey donäó»t think itäó»s happening in their own backyard and itäó»s happening in every community, in every city, and every town in America.äóť",23,82.85302594,15,8,0
ERASE (US),"04 Sep, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2012466928804972/,"""More than 10 men from El Paso were arrested in a human trafficking operation last week, officials say.""",23,84.43465492,13,10,0
ERASE (US),"10 Aug, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/1974516862599979/,Juvenile Delinquent or Victim of Human Trafficking?,23,87.41923223,11,12,0
ERASE (US),"12 Apr, 2018 10:14",link,https://www.facebook.com/helperase/posts/1819214881463512,"n 2017, the Institute on Domestic Violence and Sexual Assault reported that more than 300,000 people in Texas are victims of human trafficking, including 80,000 underage boys and girls who are forced into prostitution.",23,103.1852849,12,11,0
ERASE (US),"06 Apr, 2018 22:28",link,https://www.facebook.com/helperase/posts/1813628095355524,What will happen now?,23,103.6036036,19,3,1
ERASE (US),"07 Feb, 2018 10:14",link,https://www.facebook.com/helperase/posts/1751090438275957,"Children between 12 and 14 are most at risk of becoming victims of sex trafficking in California, officials said. Many come from broken families and foster care and are seeking love and acceptance.",23,106.7780873,11,11,1
ERASE (US),"31 Jan, 2018 20:03",video,https://www.facebook.com/helperase/videos/1744387082279626/,The side of Human Trafficking to äóěCheck Outäóť. #HelpERASE,23,107.1262226,9,9,5
ERASE (US),"24 Jan, 2018 20:10",video,https://www.facebook.com/helperase/videos/1737223362995998/,The Power of an Educator!!! #HelpERASE,23,107.3261783,11,6,6
ERASE (US),"05 Nov, 2017 10:14",link,https://www.facebook.com/helperase/posts/1653813808003621,"For six months the Steelers have partnered with OUR to raise awareness of child sex trafficking. A lack of public awareness of the child sex trade, Ballard said, is the greatest issue in breaking it up.",23,113.0776794,15,7,1
ERASE (US),"02 Nov, 2017 10:14",link,https://www.facebook.com/helperase/posts/1650863664965302,"I noticed an unusual time gap in some messages and images, but I truly didnäó»t think anything of it until about two weeks later. One night, I had a funny feeling and grabbed her tablet to do what I thought would be just another normal check. What I found to this day haunts my mind and makes my heart sink.",23,113.9177811,5,14,4
ERASE (US),"13 Jul, 2017 12:34",photo,https://www.facebook.com/helperase/posts/1543459499039053:0,"July 30th is World Day Against Trafficking in Persons.

United Nations proclaimed this day to create awareness around the world about human trafficking.

Social Media is one of the biggest tools that traffickers use to lure our kids. 
We need to turn the tables and use social media to raise awareness. 

We are asking you to do your own live stream, take over our 
FB /IG/Twitter live stream, record a short video which we will share or be a guest on our FB Livestream. 

Talk about human trafficking, it can be as simple as sharing the signs of human trafficking, talk about your fight against human trafficking, or share the work that you or your non-profit is doing. 

Join us throughout the rest of the month in shedding light on this epidemic.

If you would like to live stream from our page send us a message. If you do a live stream from your page please use #GiveFreedom & #HelpERASE and we will share onto our page. 

Thank you for all your support! Together we can make a difference!",23,138.3042694,7,16,0
ERASE (US),"02 Feb, 2020 10:04",link,https://www.facebook.com/1003344626383879/posts/2906662502718739/,"äóěHuman trafficking is a barbaric human rights abuse that thrives on greed, secrecy, a perverted sense of entitlement to exploit the vulnerable and an unimaginable disregard for the victims,äóť Smith said.",22,46.62992794,17,5,0
ERASE (US),"05 Oct, 2019 21:01",photo,https://www.facebook.com/1003344626383879/posts/2646943378690654/,,22,59.73391257,14,7,1
ERASE (US),"12 Apr, 2019 2:37",photo,https://www.facebook.com/1003344626383879/posts/2334351313283197/,"#missing 
#idaho
Please share.",22,67.9431748,8,12,2
ERASE (US),"31 Dec, 2018 22:57",photo,https://www.facebook.com/1003344626383879/posts/2173609019357428/,"Wishing you health, peace, and joy in 2019!
#happynewyear",22,73.72654155,17,5,0
ERASE (US),"13 Oct, 2018 10:04",photo,https://www.facebook.com/1003344626383879/posts/2060002494051415/,"äóěHuman trafficking ""worst case"" in Monroe.äóť https://buff.ly/2OjSzWl",22,76.62835249,12,10,0
ERASE (US),"25 Aug, 2018 16:10",link,https://www.facebook.com/1003344626383879/posts/2000458973339101/,"""It is important for educators and school officials to understand how human trafficking impacts schools and recognize the indicators of possible child trafficking.äóť",22,81.72362556,11,9,2
ERASE (US),"22 Jul, 2018 12:08",photo,https://www.facebook.com/1003344626383879/posts/1942349849150014/,"When survivors break free from trafficking, they work to reclaim their lives. Without support and resources, survivors remain vulnerable to being re-victimized. 
Through survivor services and law enforcement courses, ERASE works to assist and empower survivors. 
#survivor #freedom #notforsale",22,86.54602675,10,12,0
ERASE (US),"15 Jul, 2018 17:46",photo,https://www.facebook.com/1003344626383879/posts/1931491076902558/,"Human Trafficking - It's not about transportation...It's about exploitation. 
Visit helpERASE.org for additional information.",22,88.35341365,17,5,0
ERASE (US),"27 Jun, 2018 20:01",video,https://www.facebook.com/helperase/videos/1903115446406788/,Be a Domino! #FightHumanTrafficking #HelpERASE,22,92.39815204,11,6,5
ERASE (US),"25 Jun, 2018 10:14",link,https://www.facebook.com/1003344626383879/posts/1899356626782670/,"""A Plano woman was sentenced to prison this week after admitting she brought a nanny from Africa to work for years without pay.""
Domestic Servitude is a form of human trafficking that is often overlooked by the media. The sentence doesn't reflect the years of abuse the victim endured.",22,92.59259259,15,7,0
ERASE (US),"21 Jun, 2018 16:04",link,https://www.facebook.com/1003344626383879/posts/1893605300691136/,"""There are between 8,830 and 11,773 victims of survivors of human trafficking in San Diego County. The majority of sex-trafficking victims, 79.3 percent, are born in the United States.""",22,93.14140559,14,7,1
ERASE (US),"06 May, 2018 17:19",link,https://www.facebook.com/helperase/posts/1843553189029681,"So proud of the work Shanika Shay Shay Ampah is doing.

""Ampah came from what everyone thought was a perfect family and made good grades at school but deep inside, she hid a dark secret she couldnäó»t share with anyone.""",22,97.13024283,15,6,1
ERASE (US),"19 Feb, 2018 10:14",link,https://www.facebook.com/helperase/posts/1763760157008985,"Taylor Bashuk with Traffick Jam says teens definitely need to be aware that not everyone online is who they say they are.  ""There's people who just pull pictures from the internet and that's who they say they are,"" Bashuk said. ""And they'll message you and it seems really innocent, but they're just earning your trust.""",22,101.3824885,7,14,1
ERASE (US),"04 Feb, 2018 10:14",link,https://www.facebook.com/helperase/posts/1748104365241231,"In 2016, there were more than 7,600 cases of human trafficking reported nationwide, according to the National Human Trafficking Hotline. Texas accounted for 665 of the cases reported, trailing only California with the most reports of human trafficking.",22,102.3255814,13,8,1
ERASE (US),"14 Jan, 2018 9:41",link,https://www.facebook.com/helperase/posts/1726800877371580,Great job by City of Phoenix Police Department,22,103.5781544,21,1,0
ERASE (US),"21 Nov, 2017 20:02",video,https://www.facebook.com/helperase/videos/1670321179686217/,"Our heart of gratitude! 
Thank you to all who are in the fight against Human Trafficking",22,106.8999028,11,4,7
ERASE (US),"09 Nov, 2017 16:04",link,https://www.facebook.com/helperase/posts/1657996504252018,"The 33-year-old quit her well-paying job at the prestigious Procopio law firm in downtown San Diego to start a nonprofit that will take on the legal messes of trafficked victims. äóěIäó»m hearing over and over again, äóÖIäó»ve never had a lawyer before.äó» äóÖThe only lawyer Iäó»ve had was a public defender when I was charged with a crime,äó»äóť Quient said in an interview this week.",22,107.4743527,16,6,0
ERASE (US),"07 Nov, 2017 16:04",link,https://www.facebook.com/helperase/posts/1656074027777599,"The sting was part of Operation Cross Country, the eleventh iteration of the nationwide FBI initiative that ran from Oct. 12-15. According to the FBI, 84 exploited children were rescued and 120 traffickers were arrested. äóěAnyone can be vulnerable to this situation given the right opportunity,äóť Broadus said. He said victims come from low-income and wealthy communities, and span all races and ethnicities.",22,107.6320939,15,7,0
ERASE (US),"25 Jul, 2017 15:44",video,https://www.facebook.com/helperase/posts/1557552160963120,"Here's how you can help raise awareness. Thank you Sergeant Marty! 
#HelpERASE #GiveFreedom",22,118.2795699,22,0,0
ERASE (US),"29 May, 2017 12:11",link,https://www.facebook.com/helperase/posts/1492064447511892,,22,141.8439716,7,15,0
ERASE (US),"27 May, 2017 10:17",video,https://www.facebook.com/helperase/videos/1489883844396619/,"The 3rd Annual Missing Children's Awareness & Prevention Rally was a huge success!
A collaborative effort to bring awareness and prevention of #MissingChildren.
We were proud to be a sponsor and a part of this amazing day!
Here are some of the highlights. We loved seeing so many schools participate. Thank you Florida National University, Dr.Maria Regueiro,  Rachel Tourgeman and the Powerhouse Committee. 
#Miami #FNUPowerhouse",22,141.9354839,14,7,1
