,url,created_time,message,cleaned_message,emojis,mentions,names,message_tags,attachments,urls,original_date,total_engagement,engagement_rate,reactions,shares,comments,date,day_week,Mon,Tue,Wed,Thur,Fri,Sat,season,winter,spring,summer,hour,time_day,morning,afternoon,evening,emoji_num,mention_num,name_num,share,share_url,photo,photo_url,video,video_url,media_desc,thumbnail_url,link,face_present,key,engagement_rate_label,total_engagement_label,engagement_rate_label2,total_engagement_label2,engagement_rate_label3,total_engagement_label3,weighted_engagement,recovered,missing,asterisk,federal,special_day,face_vague,hashtag_num,weighted_engagement_label3,shares_label3
166,https://www.facebook.com/1003344626383879/posts/2051058544945810/,2018-10-06T20:10:01+0000,"""Lyft, will be training their drivers to spot possible victims of human sex and trafficking.""","['lyft', 'train', 'driver', 'spot', 'possibl', 'victim', 'human', 'sex', 'traffick']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RoLO3m&h=AT0_Wr1sAY5S-oifJFa1-u1VeonfzTjVYf_aZIR2hLUUff0-h0XENJBIUTJYzD8BoYbiUw8JGfPDlzaKUtJueJjAs232-9aYoPrhpVDwGikf0vQllZqH8PNDWTiTFX7K&s=1', 'media_description': 'Lyft drivers trained to spot illegal sex for sale', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQH9c5RG1QJGgKwb&w=630&h=630&url=https%3A%2F%2Fbloximages.newyork1.vip.townnews.com%2Fcbs46.com%2Fcontent%2Ftncms%2Fassets%2Fv3%2Feditorial%2Fd%2F0f%2Fd0fcdd84-7ecd-5e5a-bd9f-326e54d3a0e8%2F5bb5333686acd.preview.jpg%3Fresize%3D1120%252C630&cfs=1&_nc_cb=1&_nc_hash=AQHOQT90SGkiEOLu'}]",,"06 Oct, 2018 16:10",104,365.5536028,63,41,0,2018-10-06,5,0,0,0,0,0,1,3,0,0,0,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RoLO3m&h=AT0_Wr1sAY5S-oifJFa1-u1VeonfzTjVYf_aZIR2hLUUff0-h0XENJBIUTJYzD8BoYbiUw8JGfPDlzaKUtJueJjAs232-9aYoPrhpVDwGikf0vQllZqH8PNDWTiTFX7K&s=1,0,,0,,Lyft drivers trained to spot illegal sex for sale,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQH9c5RG1QJGgKwb&w=630&h=630&url=https%3A%2F%2Fbloximages.newyork1.vip.townnews.com%2Fcbs46.com%2Fcontent%2Ftncms%2Fassets%2Fv3%2Feditorial%2Fd%2F0f%2Fd0fcdd84-7ecd-5e5a-bd9f-326e54d3a0e8%2F5bb5333686acd.preview.jpg%3Fresize%3D1120%252C630&cfs=1&_nc_cb=1&_nc_hash=AQHOQT90SGkiEOLu,0,0,100,2,2,2,2,1,1,72.5,0,0,0,0,0,0,0,1,1
36,https://www.facebook.com/1003344626383879/posts/2225008510884145/,2019-02-04T21:10:01+0000,"""Miami-Dade State Attorney Katherine Fernandez Rundle said in a statement published by the NBC Miami website. “Restoring these lost girls to their families while getting their predatory bosses off the streets is what the Human Trafficking Task Force is really all about,”","['miami-dad', 'state', 'attorney', 'katherin', 'fernandez', 'rundl', 'said', 'statement', 'publish', 'nbc', 'miami', 'websit', 'restor', 'lost', 'girl', 'famili', 'get', 'predatori', 'boss', 'street', 'human', 'traffick', 'task', 'forc', 'realli']",,,['Katherine Fernandez Rundle'],,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RBqkiX&h=AT08XLuVaK18BE5O_LY72wzY1WUTUwmik8TrEiL581MV6dmpJdAnb5S7cLZbnyM5mET4iYOd7Xo5OLEyxIW11lo3sFq4V17Y2ZWrl24LwoyY8MxmTOndMV0jJixCNg_C&s=1', 'media_description': 'Two arrested, two teen girls rescued in Miami Beach human trafficking case - theGrio', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHwTDowzlJbj_kz&w=720&h=720&url=https%3A%2F%2Fthegrio.com%2Fwp-content%2Fuploads%2F2019%2F02%2FstAdobeStock_182004393.jpg&cfs=1&_nc_cb=1&_nc_hash=AQGjc6nuxdeVYNr_'}]",,"04 Feb, 2019 16:10",104,336.7875648,57,47,0,2019-02-04,0,1,0,0,0,0,0,0,1,0,0,16,2,0,1,0,0,0,1,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RBqkiX&h=AT08XLuVaK18BE5O_LY72wzY1WUTUwmik8TrEiL581MV6dmpJdAnb5S7cLZbnyM5mET4iYOd7Xo5OLEyxIW11lo3sFq4V17Y2ZWrl24LwoyY8MxmTOndMV0jJixCNg_C&s=1,0,,0,,"Two arrested, two teen girls rescued in Miami Beach human trafficking case - theGrio",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHwTDowzlJbj_kz&w=720&h=720&url=https%3A%2F%2Fthegrio.com%2Fwp-content%2Fuploads%2F2019%2F02%2FstAdobeStock_182004393.jpg&cfs=1&_nc_cb=1&_nc_hash=AQGjc6nuxdeVYNr_,0,0,99,2,2,2,2,1,1,75.5,0,0,0,0,0,0,0,1,1
6,https://www.facebook.com/1003344626383879/posts/2499420236776303/,2019-07-17T15:45:56+0000,"***Update*** FoundSafe!
#missing
#PleaseShare
#prayforemma
#prayforanna","['updat', 'foundsaf']",,,,"['missing', 'PleaseShare', 'prayforemma', 'prayforanna']","[{'media_type': 'photo', 'media_url': 'https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/p720x720/67094005_2499418906776436_7723883294646861824_o.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=YwAcNSoI5joAX_WQAm1&_nc_oc=AQnk9YUJD8a5eApfzf2-LZcGrv2eGYxGP40JWuCAJlNTbAeMDwkPez67lgKmTKmS6mY&_nc_ht=scontent-lax3-1.xx&_nc_tp=30&oh=e29d041483b84febe4a88fcef6c4711b&oe=606F0BBB', 'media_description': None, 'thumbnail_url': None}]",,"17 Jul, 2019 11:45",104,288.8888889,34,66,4,2019-07-17,2,0,0,1,0,0,0,2,0,0,1,11,1,1,0,0,0,0,0,0,,1,https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/p720x720/67094005_2499418906776436_7723883294646861824_o.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=YwAcNSoI5joAX_WQAm1&_nc_oc=AQnk9YUJD8a5eApfzf2-LZcGrv2eGYxGP40JWuCAJlNTbAeMDwkPez67lgKmTKmS6mY&_nc_ht=scontent-lax3-1.xx&_nc_tp=30&oh=e29d041483b84febe4a88fcef6c4711b&oe=606F0BBB,0,,,,0,1,98,2,2,2,2,1,1,86.0,0,1,1,0,0,0,4,1,1
2,https://www.facebook.com/1003344626383879/posts/2595234687194857/,2019-09-08T20:10:03+0000,"The judge said investigators had found templates in his Williams' phone for creating driver's licenses, social security cards and other forms of identification.","['judg', 'said', 'investig', 'found', 'templat', 'william', 'phone', 'creat', 'driver', 'licens', 'social', 'secur', 'card', 'form', 'identif']",,,['Williams'],,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Lyb2KK&h=AT2lEowMDLlyuUdoOemOzTQoq5XRZBdhPFQV0E0mahzKSP7vcLKk6IRmrUXCX7tLf3t6gDnnRSqeRFCJjq0i3vJmQkMBjfyC3fGIh51yQb2Qw4ZVho5maR17WIIn2EF3&s=1', 'media_description': 'Pensacola man accused of human trafficking at massage parlors in 4 states denied bail', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQE19izB-OaAhrV9&w=720&h=720&url=https%3A%2F%2Fwww.gannett-cdn.com%2Fpresto%2F2019%2F08%2F16%2FPPEN%2F0721a159-5121-4278-b535-bcdc117eeafe-David_Williams.jpg%3Fcrop%3D767%2C432%2Cx0%2Cy354%26width%3D3200%26height%3D1680%26fit%3Dbounds&cfs=1&_nc_cb=1&_nc_hash=AQGVFOzYranAJbOw'}]",,"08 Sep, 2019 16:10",102,277.324633,53,43,6,2019-09-08,6,0,0,0,0,0,0,3,0,0,0,16,2,0,1,0,0,0,1,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Lyb2KK&h=AT2lEowMDLlyuUdoOemOzTQoq5XRZBdhPFQV0E0mahzKSP7vcLKk6IRmrUXCX7tLf3t6gDnnRSqeRFCJjq0i3vJmQkMBjfyC3fGIh51yQb2Qw4ZVho5maR17WIIn2EF3&s=1,0,,0,,Pensacola man accused of human trafficking at massage parlors in 4 states denied bail,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQE19izB-OaAhrV9&w=720&h=720&url=https%3A%2F%2Fwww.gannett-cdn.com%2Fpresto%2F2019%2F08%2F16%2FPPEN%2F0721a159-5121-4278-b535-bcdc117eeafe-David_Williams.jpg%3Fcrop%3D767%2C432%2Cx0%2Cy354%26width%3D3200%26height%3D1680%26fit%3Dbounds&cfs=1&_nc_cb=1&_nc_hash=AQGVFOzYranAJbOw,0,1,103,2,2,2,2,1,1,74.0,0,0,0,0,0,0,0,1,1
56,https://www.facebook.com/1003344626383879/posts/2107255425992788/,2018-11-16T15:04:01+0000,"""They believe they brought it upon themselves, that they bear the guilt for where they're at and that the shame associated with it is something they don't ever want their family or anyone that's close to them to know about, so they try to hide it,"" Sheriff Allard explains.""","['believ', 'brought', 'upon', 'bear', 'guilt', 'shame', 'associ', 'someth', 'ever', 'want', 'famili', 'anyon', 'close', 'know', 'tri', 'hide', 'sheriff', 'allard', 'explain']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Px3sVH&h=AT16b1udRE2aeql3lGSnWksDHX04v5IuW62mXoWchGiTGub2dHwnf09r4J3FRoCwtW6DZXa7Kk1f9bH3LnS_KCk63trirC2GrslbblI_l8Bs-8w3YmMThtaWFydRf7PS&s=1', 'media_description': 'SPECIAL REPORT: Trafficking in the Tiers', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEPwFvzyCV0YpVZ&w=720&h=720&url=https%3A%2F%2Fweny.images.worldnow.com%2Fimages%2F17841784_G.jpg%3FlastEditedDate%3D20181113183259&cfs=1&_nc_cb=1&_nc_hash=AQEdA-BMsK1LK2hS'}]",,"16 Nov, 2018 10:04",101,347.7961433000001,34,67,0,2018-11-16,4,0,0,0,0,1,0,3,0,0,0,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Px3sVH&h=AT16b1udRE2aeql3lGSnWksDHX04v5IuW62mXoWchGiTGub2dHwnf09r4J3FRoCwtW6DZXa7Kk1f9bH3LnS_KCk63trirC2GrslbblI_l8Bs-8w3YmMThtaWFydRf7PS&s=1,0,,0,,SPECIAL REPORT: Trafficking in the Tiers,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEPwFvzyCV0YpVZ&w=720&h=720&url=https%3A%2F%2Fweny.images.worldnow.com%2Fimages%2F17841784_G.jpg%3FlastEditedDate%3D20181113183259&cfs=1&_nc_cb=1&_nc_hash=AQEdA-BMsK1LK2hS,0,0,105,2,2,2,2,1,1,84.0,0,0,0,0,0,0,0,1,1
73,https://www.facebook.com/1003344626383879/posts/2356480261070302/,2019-04-26T14:04:02+0000,"“The only way they could pay their debts, the district attorney said, was by performing sex acts with clients. The drugs were also used to cloud the victims’ judgment, he said.”","['way', 'could', 'pay', 'debt', 'district', 'attorney', 'said', 'perform', 'sex', 'act', 'client', 'drug', 'also', 'use', 'cloud', 'victim', 'judgment', 'said']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vk3m7c&h=AT0-JSkqYqSQKGuSAuVQ_bIFj_PYn-rTsnV34FsICVi2lQBg3tMPVGhU1S4IjPFS4yxdiE2Dm5FYT0dx7w5NlCRQEyKXVw7_O9RUg1hhE785xv9RH4rtRl8KUPf2uocL&s=1', 'media_description': 'DA: Man ran prostitution ring out of basement', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGUO82d9BAleFXr&w=719&h=719&url=https%3A%2F%2Fcdn.newsday.com%2Fpolopoly_fs%2F1.30232289.1556271799%21%2FhttpImage%2Fimage.jpg_gen%2Fderivatives%2Flandscape_1280%2Fimage.jpg&cfs=1&sx=425&sy=0&sw=719&sh=719&_nc_cb=1&_nc_hash=AQHThlc1e7X-5jeC'}]",,"26 Apr, 2019 10:04",101,310.3872157,61,37,3,2019-04-26,4,0,0,0,0,1,0,1,0,1,0,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vk3m7c&h=AT0-JSkqYqSQKGuSAuVQ_bIFj_PYn-rTsnV34FsICVi2lQBg3tMPVGhU1S4IjPFS4yxdiE2Dm5FYT0dx7w5NlCRQEyKXVw7_O9RUg1hhE785xv9RH4rtRl8KUPf2uocL&s=1,0,,0,,DA: Man ran prostitution ring out of basement,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGUO82d9BAleFXr&w=719&h=719&url=https%3A%2F%2Fcdn.newsday.com%2Fpolopoly_fs%2F1.30232289.1556271799%21%2FhttpImage%2Fimage.jpg_gen%2Fderivatives%2Flandscape_1280%2Fimage.jpg&cfs=1&sx=425&sy=0&sw=719&sh=719&_nc_cb=1&_nc_hash=AQHThlc1e7X-5jeC,0,1,104,2,2,2,2,1,1,69.75,0,0,0,0,0,0,0,1,1
81,https://www.facebook.com/1003344626383879/posts/1986883968029935/,2018-08-17T20:10:05+0000,"""The purpose of this space is to provide a healing, safe place""","['purpos', 'space', 'provid', 'heal', 'safe', 'place']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2P1X98q&h=AT3A7eIjBSGWSJov-G4NeaSZ8TTMDIE1G8xSxeJPUXVG79pFRWZwHPoBs8iDKsmsfggkP56SRccxcDxmv7-TaUAwhu5pIWOYTHjkCONczrAJQMnxy5zDOiCnqNK0mr2R&s=1', 'media_description': 'Refuge to open for girls escaping sex trafficking in Texas', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQErC3KaACPK2cbi&w=720&h=720&url=https%3A%2F%2Fmedia.easttexasmatters.com%2Fnxsglobal%2Fmyeasttex%2Fphoto%2F2018%2F08%2F13%2FRefuge_to_open_for_girls_escaping_sex_tr_1_51687871_ver1.0_1280_720.jpg&cfs=1&_nc_cb=1&_nc_hash=AQFHleZPwffqjUtl'}]",,"17 Aug, 2018 16:10",100,375.9398496,64,34,2,2018-08-17,4,0,0,0,0,1,0,2,0,0,1,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2P1X98q&h=AT3A7eIjBSGWSJov-G4NeaSZ8TTMDIE1G8xSxeJPUXVG79pFRWZwHPoBs8iDKsmsfggkP56SRccxcDxmv7-TaUAwhu5pIWOYTHjkCONczrAJQMnxy5zDOiCnqNK0mr2R&s=1,0,,0,,Refuge to open for girls escaping sex trafficking in Texas,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQErC3KaACPK2cbi&w=720&h=720&url=https%3A%2F%2Fmedia.easttexasmatters.com%2Fnxsglobal%2Fmyeasttex%2Fphoto%2F2018%2F08%2F13%2FRefuge_to_open_for_girls_escaping_sex_tr_1_51687871_ver1.0_1280_720.jpg&cfs=1&_nc_cb=1&_nc_hash=AQFHleZPwffqjUtl,0,0,108,2,2,2,2,1,1,67.5,0,0,0,0,0,0,0,1,1
100,https://www.facebook.com/1003344626383879/posts/2422884694429858/,2019-06-05T14:04:04+0000,"""Her trafficker also ""owned"" four other women and kept them in his ""stable"" — a term used to describe a group of people being trafficked by the same person.""","['traffick', 'also', 'four', 'women', 'kept', 'stabl', 'term', 'use', 'describ', 'group', 'peopl', 'traffick', 'person']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2QP1ptb&h=AT3kzBzrZqMhADAagRv2rj9DdvrSb9relBTM00A9fF7fTIuWIWfsco3RkzvoNvClDPzKffGoiLsUPKwv3jzOVSxU_NPb9U34kCDY5cigGN8kHKeKhfIeMZdz-DwdNuN7&s=1', 'media_description': 'Human trafficking is all over Wisconsin, but subtle. You might have seen victims and never known.', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHo_FFfqFuzSqB8&w=675&h=675&url=https%3A%2F%2Fwww.gannett-cdn.com%2Fpresto%2F2019%2F05%2F31%2FPGRB%2Fc6569280-c0da-4133-ab2c-96461e5b020f-traffickingweb.png%3Fcrop%3D2999%2C1686%2Cx0%2Cy0%26width%3D1200&cfs=1&_nc_cb=1&_nc_hash=AQExWIrU_Hefocau'}]",,"05 Jun, 2019 10:04",100,302.5718608,40,59,1,2019-06-05,2,0,0,1,0,0,0,2,0,0,1,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2QP1ptb&h=AT3kzBzrZqMhADAagRv2rj9DdvrSb9relBTM00A9fF7fTIuWIWfsco3RkzvoNvClDPzKffGoiLsUPKwv3jzOVSxU_NPb9U34kCDY5cigGN8kHKeKhfIeMZdz-DwdNuN7&s=1,0,,0,,"Human trafficking is all over Wisconsin, but subtle. You might have seen victims and never known.",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHo_FFfqFuzSqB8&w=675&h=675&url=https%3A%2F%2Fwww.gannett-cdn.com%2Fpresto%2F2019%2F05%2F31%2FPGRB%2Fc6569280-c0da-4133-ab2c-96461e5b020f-traffickingweb.png%3Fcrop%3D2999%2C1686%2Cx0%2Cy0%26width%3D1200&cfs=1&_nc_cb=1&_nc_hash=AQExWIrU_Hefocau,0,0,107,2,2,2,2,1,1,79.75,0,0,0,0,0,0,0,1,1
103,https://www.facebook.com/1003344626383879/posts/2045483012170030/,2018-10-02T14:04:05+0000,"""Authorities arrested 12 men for allegedly soliciting undercover deputies for various sex acts.""","['author', 'arrest', 'men', 'allegedli', 'solicit', 'undercov', 'deputi', 'variou', 'sex', 'act']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RddtnX&h=AT0tGO50O4Xq3q4UyTodd6hpJBSJWYn4wgFuq5vP-eyzLz1GeFsc8T0DWtZrBAWP-qlPDo8A5QA3g6_vaFbrjMGv9_EeqppQFG6o2UI6ClLjQFJc9KTAmJNs_LelkalV&s=1', 'media_description': 'Police arrest 28 people in human trafficking sting operation in Compton, California', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEf9N50gExtgjwK&w=720&h=720&url=https%3A%2F%2Fwww.theblaze.com%2Fwp-content%2Fuploads%2F2017%2F09%2FGettyImages-842979428-1280x720.jpg&cfs=1&_nc_cb=1&_nc_hash=AQGJiRUNm-56orFk'}]",,"02 Oct, 2018 10:04",97,342.3932227,44,50,3,2018-10-02,1,0,1,0,0,0,0,3,0,0,0,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RddtnX&h=AT0tGO50O4Xq3q4UyTodd6hpJBSJWYn4wgFuq5vP-eyzLz1GeFsc8T0DWtZrBAWP-qlPDo8A5QA3g6_vaFbrjMGv9_EeqppQFG6o2UI6ClLjQFJc9KTAmJNs_LelkalV&s=1,0,,0,,"Police arrest 28 people in human trafficking sting operation in Compton, California",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEf9N50gExtgjwK&w=720&h=720&url=https%3A%2F%2Fwww.theblaze.com%2Fwp-content%2Fuploads%2F2017%2F09%2FGettyImages-842979428-1280x720.jpg&cfs=1&_nc_cb=1&_nc_hash=AQGJiRUNm-56orFk,0,0,111,2,2,2,2,1,1,74.25,0,0,0,0,0,0,0,1,1
105,https://www.facebook.com/1003344626383879/posts/2059054587479539/,2018-10-12T20:10:02+0000,"“Human trafficking ""worst case"" in Monroe.”","['human', 'traffick', 'worst', 'case', 'monro']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2OjSzWl&h=AT2jfbdpy07amaomwm3nzw6M0-pl0X_QIKaemNjST-t--lOki8tS6tOBgBFILcaWUxVFghSliiq6xVKQBAiBylXCCcx9DHKwBmTUbfBrsY1qWgelDavtOmpnlGBO2xK4&s=1', 'media_description': 'Human trafficking ""worst case"" in Monroe', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGVeZ3Wka_dK76m&w=683&h=683&url=http%3A%2F%2Fwww.monroenews.com%2Fstoryimage%2FMI%2F20181010%2FNEWS%2F181019895%2FAR%2F0%2Fhuman-trafficking.jpg&cfs=1&sx=146&sy=0&sw=683&sh=683&_nc_cb=1&_nc_hash=AQFCDcPa0qqT-RlS'}]",,"12 Oct, 2018 16:10",97,338.2147838,35,58,4,2018-10-12,4,0,0,0,0,1,0,3,0,0,0,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2OjSzWl&h=AT2jfbdpy07amaomwm3nzw6M0-pl0X_QIKaemNjST-t--lOki8tS6tOBgBFILcaWUxVFghSliiq6xVKQBAiBylXCCcx9DHKwBmTUbfBrsY1qWgelDavtOmpnlGBO2xK4&s=1,0,,0,,"Human trafficking ""worst case"" in Monroe",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGVeZ3Wka_dK76m&w=683&h=683&url=http%3A%2F%2Fwww.monroenews.com%2Fstoryimage%2FMI%2F20181010%2FNEWS%2F181019895%2FAR%2F0%2Fhuman-trafficking.jpg&cfs=1&sx=146&sy=0&sw=683&sh=683&_nc_cb=1&_nc_hash=AQFCDcPa0qqT-RlS,0,1,110,2,2,2,2,1,1,78.5,0,0,0,0,0,0,0,1,1
44,https://www.facebook.com/1003344626383879/posts/2276886775696318/,2019-03-10T20:10:03+0000,"The last weekend I was trafficked, I had two black eyes, a broken nose and my lips were so bruised and swollen I couldn’t close my mouth. None of the men I was sold to that weekend cared. No one who saw me ever stopped to help.","['last', 'weekend', 'traffick', 'two', 'black', 'eye', 'broken', 'nose', 'lip', 'bruis', 'swollen', 'close', 'mouth', 'none', 'men', 'sold', 'weekend', 'care', 'one', 'saw', 'ever', 'stop', 'help']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2VMq0jC&h=AT0T_IP2d-RtxCyp2XANom-2Lb9IAY4ELIcF3H1HaQSYeasCv35Fw5PB_Ldsat09j-CzMu9EGq_HEfVrrHKozNUDvdzA_1djJBen9uDsnejbw7v4QOoqUBpvG4WJyTi0&s=1', 'media_description': ""Smith: Human trafficking doesn't always happen the way we think"", 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEeGYb5OcsZPX2i&w=720&h=720&url=https%3A%2F%2Fpostmediaottawacitizen2.files.wordpress.com%2F2019%2F03%2Fpanic-attack-app.jpg&cfs=1&_nc_cb=1&_nc_hash=AQFfWbcY2uMhvdHL'}]",,"10 Mar, 2019 16:10",97,303.6944271000001,48,47,2,2019-03-10,6,0,0,0,0,0,0,1,0,1,0,16,2,0,1,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2VMq0jC&h=AT0T_IP2d-RtxCyp2XANom-2Lb9IAY4ELIcF3H1HaQSYeasCv35Fw5PB_Ldsat09j-CzMu9EGq_HEfVrrHKozNUDvdzA_1djJBen9uDsnejbw7v4QOoqUBpvG4WJyTi0&s=1,0,,0,,Smith: Human trafficking doesn't always happen the way we think,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQEeGYb5OcsZPX2i&w=720&h=720&url=https%3A%2F%2Fpostmediaottawacitizen2.files.wordpress.com%2F2019%2F03%2Fpanic-attack-app.jpg&cfs=1&_nc_cb=1&_nc_hash=AQFfWbcY2uMhvdHL,0,0,109,2,2,2,2,1,1,72.5,0,0,0,0,0,0,0,1,1
41,https://www.facebook.com/1003344626383879/posts/2284495988268730/,2019-03-16T14:04:02+0000,Following an investigation police arrest a father-son bail bondsmen on sex trafficking charges and possessing pornography involving juveniles.,"['follow', 'investig', 'polic', 'arrest', 'father-son', 'bail', 'bondsmen', 'sex', 'traffick', 'charg', 'possess', 'pornographi', 'involv', 'juvenil']",,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2JqxZBU&h=AT1eBlBmiiv7wyGaFZqP6eGAatpbPs7tN5yS_LgA94MheHKrIiG7_KgeX5PPbmuX9qsNCqsGDAkD8n19xlsWe4REyhcBYCqhDal-uphnb1um5_M6BNM_kXVi1MILiA3t&s=1', 'media_description': 'Bail bondsmen accused of trading debt relief for sexual favors, possessing child porn', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQE6mpoK4kCjSUrQ&w=480&h=480&url=http%3A%2F%2Fdcer237tfveol.cloudfront.net%2Fv2%2FhZM1DnJ22yVNB4wWgu-FOAUUoNOWB0rOyPIjaxFtk-g9qaIHfPPRvxdM6nfiddbg3zW_6bFTfYA2JyXuFJalZwxZ2RPGjeUcVTqm6eRuIgfg&cfs=1&sx=195&sy=0&sw=480&sh=480&_nc_cb=1&_nc_hash=AQGzhew6cv5mPBIY'}]",,"16 Mar, 2019 10:04",96,300.2815139,56,34,6,2019-03-16,5,0,0,0,0,0,1,1,0,1,0,10,1,1,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2JqxZBU&h=AT1eBlBmiiv7wyGaFZqP6eGAatpbPs7tN5yS_LgA94MheHKrIiG7_KgeX5PPbmuX9qsNCqsGDAkD8n19xlsWe4REyhcBYCqhDal-uphnb1um5_M6BNM_kXVi1MILiA3t&s=1,0,,0,,"Bail bondsmen accused of trading debt relief for sexual favors, possessing child porn",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQE6mpoK4kCjSUrQ&w=480&h=480&url=http%3A%2F%2Fdcer237tfveol.cloudfront.net%2Fv2%2FhZM1DnJ22yVNB4wWgu-FOAUUoNOWB0rOyPIjaxFtk-g9qaIHfPPRvxdM6nfiddbg3zW_6bFTfYA2JyXuFJalZwxZ2RPGjeUcVTqm6eRuIgfg&cfs=1&sx=195&sy=0&sw=480&sh=480&_nc_cb=1&_nc_hash=AQGzhew6cv5mPBIY,0,1,114,2,2,2,2,1,1,66.5,0,0,0,0,0,0,0,1,1
